id,tvätt,valsedelsuppgift
195984,pensionär,"75 år, Pensionär, Lycksele"
195989,pensionär,"69 år, Pensionär, Kristineberg"
195996,pensionär,"62 år, Pensionär, Kristineberg"
195999,pensionär,"72 år, Pensionär, Örträsk"
196005,pensionär,"72 år, Pensionär, Lycksele"
196006,pensionär,"76 år, Pensionär, Lycksele"
196007,pensionär,"68 år, Pensionär, Lycksele"
196009,pensionär,"64 år, Pensionär, Hedlunda"
56471,pensionär,"Pensionär, Lycksele"
42651,pensionär,"pensionär, Rusksele"
328417,pensionär,"83 år, Pensionär"
361037,pensionär,"77, pensionär, Lycksele"
361042,pensionär,"86, pensionär, Lycksele"
122853,pensionär,"Pensionär, 64"
376059,pensionär,"Pensionär, 72 år"
376061,pensionär,"Pensionär, 68 år"
69407,pensionär,"pensionär, Skellefteå"
69418,pensionär,"pensionär, Skellefteå"
370668,pensionär,"71 år, Pensionär, Sörböle"
370678,pensionär,"72 år, Pensionär, Yttervik"
277121,pensionär,"73, pensionär, Anderstorp"
277114,pensionär,"71, pensionär, Burträsk"
277124,pensionär,"80, pensionär, Bodan/Lövånger"
123140,pensionär,"pensionär, Skellefteå, 66"
389673,pensionär,"pensionär, Skellefteå, 66"
353417,pensionär,"pensionär, Turböle Strand"
392875,pensionär,"pensionär, Kåge"
341444,pensionär,Pensionär
341445,pensionär,Pensionär
341450,pensionär,Pensionär
208514,pensionär,"76 år, Pensionär"
121678,pensionär,"pensionär, 83, Vuollerim"
119460,pensionär,"pensionär, 65, Kåbdalis"
222136,pensionär,"Pensionär, Nybyn"
213602,pensionär,Pensionär
121650,pensionär,"pensionär, 67"
121651,pensionär,"pensionär, 66"
193322,pensionär,"Pensionär, 81 år, Kalix"
193323,pensionär,"Pensionär, 66 år, Bondersbyn"
127008,pensionär,"70, Pensionär, Kalix"
395018,pensionär,"pensionär, Kalix-Nyborg"
185273,pensionär,"pensionär, Ytterbyn"
395089,pensionär,"pensionär, Rian"
395090,pensionär,"pensionär, Kalix"
199421,pensionär,"74, Pensionär"
502625,pensionär,"72, Pensionär"
181972,pensionär,"Pensionär, Pajala"
205089,pensionär,Pensionär
80928,pensionär,"79 år, pensionär, Koskullskulle"
80931,pensionär,"69 år, pensionär, Malmberget"
81153,pensionär,"75 år, pensionär, Markitta"
81154,pensionär,"66 år, pensionär, Markitta"
126563,pensionär,"61, pensionär"
126565,pensionär,"70, pensionär"
93974,pensionär,pensionär
94050,pensionär,pensionär
343210,pensionär,"69 år, Pensionär, Rutvik"
197808,pensionär,"Pensionär, Varvet"
197813,pensionär,"Pensionär, Varvet"
197814,pensionär,"Pensionär, Varvet"
197821,pensionär,"Pensionär, Södra Hamn"
197822,pensionär,"Pensionär, Örarna"
197823,pensionär,"Pensionär, Bredviken"
241532,pensionär,"pensionär, Björkskatan"
74149,pensionär,"68 år, Pensionär"
74154,pensionär,"70 år, Pensionär"
48030,pensionär,"71 år, Pensionär"
343309,pensionär,"66 år, Pensionär, Svensbyn"
343315,pensionär,"75 år, Pensionär, Lakafors"
48262,pensionär,Pensionär
48265,pensionär,Pensionär
344025,pensionär,pensionär
437397,pensionär,pensionär
204164,pensionär,"Pensionär, 73 år, Svartlå"
242156,pensionär,Pensionär
47865,pensionär,Pensionär
47868,pensionär,Pensionär
47875,pensionär,Pensionär
47876,pensionär,Pensionär
168386,pensionär,"pensionär, 75"
152810,pensionär,"pensionär, 65år"
171617,pensionär,"75 år, Civ.ingenjör, pensionär, Ingarö"
180079,pensionär,"70, Kallhäll, Pensionär"
180083,pensionär,"73, Viksjö, Pensionär"
180088,pensionär,"67, Barkarby, Pensionär"
180089,pensionär,"54, Viksjö, Pensionär"
180095,pensionär,"76, Jakobsberg, Pensionär"
180106,pensionär,"73, Jakobsberg, Pensionär"
180107,pensionär,"69, Kallhäll, Pensionär"
347833,pensionär,"Munsö, pensionär"
347834,pensionär,"Lovö, pensionär"
88723,pensionär,"78, Tullinge, Pensionär"
90266,pensionär,"75, Tumba, Pensionär"
90271,pensionär,"64, Alby, Pensionär"
90272,pensionär,"78, Alby, Pensionär"
90279,pensionär,"72, Norsborg, Pensionär"
91100,pensionär,"72, Tullinge, Pensionär"
91102,pensionär,"70, Tumba, Pensionär"
91110,pensionär,"77, Tullinge, Pensionär"
179880,pensionär,"Fittja, 68 år, pensionär"
179883,pensionär,"Slagsta, 60 år, pensionär"
179892,pensionär,"Norsborg, 66 år, pensionär"
179909,pensionär,"Grödinge, 80 år, pensionär"
215813,pensionär,"Krusboda, pensionär"
215822,pensionär,"Trollbäcken, pensionär"
215827,pensionär,"Öringe, pensionär"
123369,pensionär,"66 år, Gribbylund, pensionär, fd statlig handläggare, fil. kand."
123373,pensionär,"79 år, Gribbylund, pensionär"
4378,pensionär,"69, Kungsholmen, pensionär"
4384,pensionär,"77, Bromma, pensionär"
4393,pensionär,"72, Kungsholmen, pensionär"
4428,pensionär,"66, Skarpnäck, pensionär"
4439,pensionär,"73, Farsta, pensionär"
4444,pensionär,"82, Farsta, pensionär"
4448,pensionär,"71, Bagarmossen, pensionär"
4459,pensionär,"72, Hägersten, pensionär"
4512,pensionär,"75, Vällingby, pensionär"
4204,pensionär,"70, Tensta, pensionär"
4526,pensionär,"69, Kista, pensionär"
4296,pensionär,"77, Södermalm, pensionär"
4302,pensionär,"68, Södermalm, pensionär"
4314,pensionär,"75, Årsta, pensionär"
4320,pensionär,"75, Södermalm, pensionär"
236571,pensionär,"Farsta, pensionär"
236587,pensionär,"Södermalm, pensionär"
349332,pensionär,"73, Orminge, Pensionär, fd. arbetsförmedlare"
349365,pensionär,"72, Älta, Pensionär"
193583,pensionär,"66 år, Ör, Pensionär"
193596,pensionär,"74 år, Lilla Alby, Pensionär"
193597,pensionär,"68 år, Ör, Pensionär"
193616,pensionär,"75 år, Centrala Sundbyberg, Pensionär"
193622,pensionär,"75 år, Lilla Alby, Pensionär"
193624,pensionär,"72 år, Lilla Alby, Pensionär"
193627,pensionär,"74 år, Hallonbergen, Pensionär"
193628,pensionär,"89 år, Duvbo, Pensionär"
142946,pensionär,"68 år, Centrala Sundbyberg, pensionär"
142957,pensionär,"75 år, Centrala Sundbyberg, pensionär"
218246,pensionär,"66, Storskogen, Pensionär"
238897,pensionär,"72, Centrala Sundbyberg, Pensionär"
147978,pensionär,"76, Egenföretagare, Pensionär, Larsberg"
147997,pensionär,"74, Egenföretagare, Pensionär, Skärsätra"
207241,pensionär,"Nysättra, pensionär"
384949,pensionär,"Agr dr., pensionär, 75 år, Vassunda"
419293,pensionär,"67, Biografarbetare, pensionär"
251259,pensionär,"Lärare, Pensionär, 78 år, Berga"
46527,pensionär,"Ryd, Pensionär, 74 år"
46532,pensionär,"Ryd, Pensionär, 67 år"
46433,pensionär,"63, Alvesta, Pensionär"
337318,pensionär,"Mörbylånga, Pensionär"
356258,pensionär,"Fd. bibliotekarie, pensionär, Nybro"
177506,pensionär,"Västervik, Pensionär ,68 år"
177514,pensionär,"Västervik, Pensionär, 65 år"
177517,pensionär,"Västervik, Pensionär, 67 år"
177521,pensionär,"Loftahammar, Pensionär, 63 år"
177533,pensionär,"Västervik, Pensionär, 66 år"
177538,pensionär,"Västervik, Pensionär, 74 år"
177539,pensionär,"Västervik, Pensionär, 71 år"
177540,pensionär,"Västervik, Pensionär, 83 år"
177541,pensionär,"Västervik, Pensionär, 75 år"
177542,pensionär,"Västervik, Pensionär, 74 år"
177543,pensionär,"Ankarsrum, Pensionär, 74 år"
177544,pensionär,"Västervik, Pensionär, 72 år"
27943,pensionär,"Klippan, pensionär"
27948,pensionär,"Klippan, pensionär"
27951,pensionär,"Klippan, pensionär"
27952,pensionär,"Klippan, pensionär"
27956,pensionär,"Stidsvig, pensionär"
49530,pensionär,"66, Ålabodarna, Pensionär"
49532,pensionär,"75, Landskrona, Pensionär"
49538,pensionär,"85, Landskrona, Pensionär"
43102,pensionär,"62, Stehag, Pensionär"
43113,pensionär,"74, Marieholm, Pensionär"
82359,pensionär,"Borrby, Pensionär"
82366,pensionär,"Simrishamn, Pensionär"
82368,pensionär,"Simrishamn, Pensionär"
44153,pensionär,"Hässleholm, 72, Pensionär"
44155,pensionär,"Hästveda, 76, Pensionär"
44156,pensionär,"Vinslöv, 67, Pensionär"
44158,pensionär,"Tyringe, 70, Pensionär"
44161,pensionär,"Norra Sandby, 72, Pensionär"
44165,pensionär,"Bjärnum, 71, Pensionär"
213168,pensionär,"bussförare, pensionär, Partille, 64 år"
213179,pensionär,"fastighetsskötare, pensionär, Partille, 74 år"
213180,pensionär,"grafiker, pensionär, Partille, 72 år"
162925,pensionär,"utvecklingsledare, pensionär, Partille, 70 år"
5158,pensionär,"Sal,Pensionär,66 år"
5163,pensionär,"Håle,Pensionär,66 år"
5166,pensionär,"Grästorp,Pensionär,75 år"
45551,pensionär,"Karlsborg, pensionär"
45553,pensionär,"Karlsborg, pensionär"
45570,pensionär,"Karlsborg, pensionär"
45572,pensionär,"Karlsborg, pensionär"
45573,pensionär,"Karlsborg, pensionär"
34572,pensionär,"Hova, 72, Pensionär"
34577,pensionär,"Hova, 75, Pensionär"
34578,pensionär,"Gullspång, 64, Pensionär"
34581,pensionär,"Gullspång, 60, Pensionär"
34583,pensionär,"Otterbäcken, 70, Pensionär"
34586,pensionär,"Hova, 74, Pensionär"
34587,pensionär,"Gullspång, 69, Pensionär"
34588,pensionär,"Hova, 81, Pensionär"
34592,pensionär,"Hova, 71, Pensionär"
34599,pensionär,"Gullspång, 72, Pensionär"
34600,pensionär,"Otterbäcken, 77, Pensionär"
34601,pensionär,"Otterbäcken, 71, Pensionär"
34604,pensionär,"Gullspång, 71, Pensionär"
34608,pensionär,"Skagersvik, 69, Pensionär"
34609,pensionär,"Skagersvik, 69, Pensionär"
34610,pensionär,"Hova, 74, Pensionär"
34611,pensionär,"Södra Råda, 72, Pensionär"
43469,pensionär,"Kvänum, 68 år, pensionär"
43480,pensionär,"Vedum, 68 år, pensionär"
43485,pensionär,"Kvänum, 83 år, pensionär"
43486,pensionär,"Vara, 64 år, pensionär"
43492,pensionär,"Larv, 67 år, pensionär"
43494,pensionär,"Kvänum, 68 år, pensionär"
43496,pensionär,"Stora Levene, 65 år, pensionär"
43497,pensionär,"Håkantorp, 71 år, pensionär"
43498,pensionär,"Stora Levene, 67 år, pensionär"
43499,pensionär,"Larv, 69 år, pensionär"
43500,pensionär,"Vara, 73 år, pensionär"
43502,pensionär,"Vara, 69 år, pensionär"
43503,pensionär,"Vara, 68 år, pensionär"
44095,pensionär,"Moholm, Pensionär"
44099,pensionär,"Moholm, Pensionär"
44107,pensionär,"Töreboda, Pensionär"
44111,pensionär,"Moholm, Pensionär"
21046,pensionär,"Uggletorp,Pensionär"
21048,pensionär,"Apetorp,Pensionär"
21051,pensionär,"Bålerud,Pensionär"
21056,pensionär,"Larslund,Pensionär"
1986,pensionär,"ekonom, pensionär, Bokenäs"
256172,pensionär,"79, f.d Idrottslärare, Pensionär"
17103,pensionär,"Åmål, 75 år, pensionär"
17108,pensionär,"Åmål, 71 år, pensionär"
32743,pensionär,"Åmål, 75 år, pensionär"
149840,pensionär,"77 år, Folkbildare, Pensionär, Väring"
27391,pensionär,"Mölnbacka, Pensionär"
107257,pensionär,"Västra Ämtevik, pensionär"
107258,pensionär,"Västra Ämtevik, pensionär"
52261,pensionär,"74 år, Norrstrand, Pensionär"
52263,pensionär,"70 år, Strand, Pensionär"
52395,pensionär,"74 år, Väse, Pensionär"
109857,pensionär,"Persberg, pensionär, 67 år"
109861,pensionär,"Lesjöfors, pensionär, 63 år"
109865,pensionär,"Nordmarkshyttan, pensionär, 70 år"
216847,pensionär,"Fd. skolledare, Pensionär, Djura"
189209,pensionär,"82 år, Tandläkare, Pensionär, Forssa"
47244,pensionär,"Gustafs, Pensionär"
47247,pensionär,"Stora Skedvi, Pensionär"
47254,pensionär,"Gustafs, Pensionär"
47255,pensionär,"Stora Skedvi, Pensionär"
47260,pensionär,"Säter, Pensionär"
184774,pensionär,"Emaus, Pensionär"
295105,pensionär,"74 år, Ilsbo, pensionär"
295111,pensionär,"73 år, Harmånger, pensionär"
295113,pensionär,"70 år, Harmånger, pensionär"
345448,pensionär,"Sandviken, 66 år, pensionär"
339829,pensionär,"Arbrå, pensionär"
339833,pensionär,"Hällbo, pensionär"
217237,pensionär,"Umeå,pensionär"
217240,pensionär,"Umeå,pensionär"
217386,pensionär,"Holmsund,pensionär"
217389,pensionär,"Umeå,pensionär"
217390,pensionär,"Umeå,pensionär"
60867,pensionär,"Umeå,pensionär"
217520,pensionär,"Umeå,pensionär"
217522,pensionär,"Umeå,pensionär"
202028,controller,"47, Kvalitetscontroller, Odenslunda"
9997,controller,"kvalitetscontroller, Nyköping"
202029,säljare,"35, Säljare, Fresta"
67281,säljare,"säljare, Sigma"
23185,säljare,"64, Säljare"
23092,säljare,"53 år, Säljare, Skärgårdsstad"
239395,säljare,Säljare
154757,säljare,Säljare
254125,säljare,"säljare, 39 år, Hörningsnäs"
162121,säljare,"21, Säljare, Tungelsta"
262485,säljare,"Säljare, 37, Vendelsömalm"
127661,säljare,"66 år, säljare, Vendelsö"
198714,säljare,"30, Säljare, Trollbäcken"
67271,säljare,"42, säljare, Kungsängen"
20252,säljare,Säljare
20263,säljare,Säljare
164164,säljare,"37, Säljare"
139838,säljare,"Säljare, Edsberg, 20 år"
67185,säljare,säljare
194385,säljare,"Säljare, Enhörna, 50"
194409,säljare,"Säljare, Enhörna, 49"
67096,säljare,"30, säljare, Nacka"
196628,säljare,"36 år, säljare, Neglinge"
23610,säljare,"50, Säljare"
155037,säljare,"52, Säljare"
219262,säljare,"Säljare, Huvudsta"
317538,säljare,"47, Märsta"
317538,säljare,"48, Säljare, Märsta"
158561,säljare,"Säljare, Märsta"
67170,säljare,"säljare, Märsta"
81729,säljare,"56 år, Säljare, Bålsta"
135045,säljare,"56 år, Säljare, Knivsta"
53548,säljare,"Säljare, 43 år"
186755,säljare,"23 år, säljare, Storvreta"
83345,säljare,"59, Säljare, Nyköping"
16081,säljare,"43, Säljare, Nyköping"
198293,säljare,"Säljare,Sköldinge"
167082,säljare,"säljare, Trosa"
200868,säljare,"61 år, säljare"
76082,säljare,Säljare
40937,säljare,"39 år, Säljare, Valla"
24377,säljare,"38 år, Säljare, Skärblacka"
418111,säljare,"34, Säljare, Motala"
3355,säljare,"Säljare, Motala"
80868,säljare,"41, säljare, Skänninge"
42025,säljare,"48 år, Säljare, Mullsjö"
137414,säljare,"53, Säljare, Anderstorp"
37947,säljare,"55, Säljare, Skillingaryd"
127470,säljare,"55, Säljare, Skillingaryd"
149641,säljare,"Säljare, Skillingaryd"
77878,säljare,"Säljare, Bankeryd"
77890,säljare,"Säljare, Bäckalyckan"
68697,säljare,"32 år, Säljare, Tenhult"
36378,säljare,"59 år,Säljare, Nässjö"
15861,säljare,"52, Säljare, Stensjön"
375285,säljare,"26 år, säljare, Nässjö"
78290,säljare,"Säljare, Värnamo"
230345,säljare,"69, Säljare, Värnamo"
68839,säljare,"65 år, Säljare, Rydaholm"
130294,säljare,"Säljare, Ingatorp"
242494,säljare,"39, Säljare, Eksjö"
78123,säljare,"Säljare, Säby"
126251,säljare,"Säljare, 43 år"
184955,säljare,"Säljare, Älmhult"
365558,säljare,"36 år, Säljare, Älmhult"
360272,säljare,"Säljare, Växjö"
46499,säljare,"29 år, Säljare, Lagan"
230709,säljare,"Säljare, Färjestaden, 49 år"
118657,säljare,"säljare, Mönsterås"
160936,säljare,"45 år, Säljare, Vissefjärda"
9072,säljare,"Säljare, Norra Hagby, 39 år"
342374,säljare,Säljare
259902,säljare,"51, säljare, Hällevik"
268433,säljare,"43, säljare, Sölvesborg"
268436,säljare,"57, säljare, Bjäraryd"
119595,säljare,"40, Säljare, Ask"
55303,säljare,"Säljare, 48 år"
62753,säljare,"35 år, säljare, Höllviken"
63970,säljare,"35 år, säljare, Broby"
63976,säljare,"43 år, säljare, Broby"
63979,säljare,"48 år, säljare, Broby"
63986,säljare,"40 år, säljare, Njura"
63989,säljare,"42 år, säljare, Glimåkra"
63286,säljare,"Säljare, Örkelljunga"
63897,säljare,"65 år, säljare, Örkelljunga"
50957,säljare,"42 år, säljare, Bjuv"
56792,säljare,"46 år, säljare, Barsebäck"
56800,säljare,"42 år, säljare, Furulund"
85116,säljare,"säljare, 26 år"
283955,säljare,"56, säljare, Bara"
79215,säljare,"Säljare, Skivarp, 38 år"
78077,säljare,"58, Säljare, Sjöbo"
31964,säljare,"36 år, Säljare, Höör"
55027,säljare,"Säljare, 73 år"
59812,säljare,"35 år, säljare"
53887,säljare,"26, Säljare"
35323,säljare,"Säljare, Åstorp"
80131,säljare,"Säljare, Åstorp"
80146,säljare,"Säljare, Åstorp"
66804,säljare,"Säljare, 46"
62685,säljare,"53 år, Säljare, Lund"
55282,säljare,"Säljare, Stångby, 33 år"
54106,säljare,"53, säljare, Veberöd"
34739,säljare,Säljare
84011,säljare,"69, Säljare"
115815,säljare,"säljare, 39 år"
55127,säljare,"säljare, Eslöv"
55132,säljare,"säljare, Eslöv"
59757,säljare,"52 år, säljare, Flyinge"
121455,säljare,Säljare
63097,säljare,"54 år, säljare, Glemmingebro"
32077,säljare,Säljare
56705,säljare,"45 år, säljare, Kristianstad"
78262,säljare,"Säljare, Sankt Olof, 49"
81223,säljare,"24, Säljare, Ängelholm"
32105,säljare,"50 år, säljare, Höja"
67021,säljare,"Säljare, 55 år"
67022,säljare,"Säljare, 41 år"
103755,säljare,"32, Säljare, Vankiva"
103758,säljare,"34, Säljare, Arkelstorp"
103759,säljare,"39, Säljare, Vankiva"
103777,säljare,"21, Säljare, Vittsjö"
29646,säljare,"33 år, Säljare, Halmstad"
160406,säljare,"30 år, Säljare, Halmstad"
119757,säljare,"24 år, Säljare"
125979,säljare,"25 år, Säljare"
239784,säljare,"46 år, Säljare, Laholm"
167726,säljare,"Säljare, Vallberga, 60 år"
29131,säljare,"38 år, Säljare, Vallda"
29141,säljare,"58 år, Säljare, Kungsbacka"
224801,säljare,"39, Säljare, Åsa"
39879,säljare,"50 år, Säljare, Onsala"
39882,säljare,"50 år, Säljare, Vallda"
167818,säljare,"säljare, Rävlanda"
167820,säljare,"säljare, Landvetter"
254427,säljare,"52, Säljare, Landvetter"
426508,säljare,"65, Säljare, Skärhamn"
6902,säljare,"62 år, säljare, Fisketorp"
43397,säljare,"Säljare, 32 år, Rabbalshede"
84368,säljare,"45 år, säljare, Älvängen"
253887,säljare,"Säljare, Ljur"
254313,säljare,"49, Säljare, Herrljunga"
3275,säljare,"Säljare, 55 år, Skarstad"
274604,säljare,"58, Säljare"
126760,säljare,"Säljare, 48, Göteborg"
253940,säljare,"56, Säljare, Kållered"
71287,säljare,"45, Säljare, Kållered"
148487,säljare,"Säljare, Hålta"
256022,säljare,"31, Säljare"
418043,säljare,"Säljare, Strömstad"
418044,säljare,"Säljare, Strömstad"
237412,säljare,Säljare
329195,säljare,"säljare, Alingsås"
329719,säljare,"säljare, Alingsås"
280254,säljare,"69, Säljare, Brämhult"
253902,säljare,"28, Säljare, Borås"
256357,säljare,"26, Säljare, Ulricehamn"
418164,säljare,"47, Säljare, Edsleskog"
256933,säljare,"67, Säljare, Mariestad"
256955,säljare,"22, Säljare, Mariestad"
20857,säljare,"Säljare, Väla, 65 år"
280295,säljare,"40, Säljare"
256382,säljare,"Säljare, Lindärva"
41463,säljare,"50 år, säljare, Skara"
256522,säljare,"66, Säljare, Skara"
26665,säljare,Säljare
274268,säljare,"34, Säljare, Falköping"
274273,säljare,"37, Säljare, Falköping"
256688,säljare,"63, Säljare, Falköping"
256694,säljare,"53, Säljare, Falköping"
179162,säljare,"37 år, Säljare"
