id,tvätt,tvätt2,valsedelsuppgift
45797,hemmansägare,hemmansägare,"82 år, hemmansägare"
126420,hemmansägare,hemmansägare,"55, Hemmansägare, Värmlandsnäs"
11125,hemmansägare,hemmansägare,"72 år, Hemmansägare, Kopparberg"
93553,hemmansägare,hemmansägare,"hemmansägare, Skattungbyn"
93578,hemmansägare,hemmansägare,"hemmansägare, Mickelvål"
313899,hemmansägare,hemmansägare,"64, hemmansägare, Korskrogen"
268244,hemmansägare,hemmansägare,"66 år, Hemmansägare, Erikslund"
277257,hemmansägare,hemmansägare,"Hemmansägare, Alderskog"
50050,hemmansägare,hemmansägare,"hemmansägare, 29 år, Djuptjärn"
252639,hemmansägare,hemmansägare,"67 år, Hemmansägare, Äspnäs"
55859,hemmansägare,hemmansägare,"49 år, Hemmansägare, Södra Mensträsk Norsjö"
341455,hemmansägare,hemmansägare,Hemmansägare
150641,hemmansägare,hemmansägare,"hemmansägare, 65 år"
242161,hemmansägare,hemmansägare,Hemmansägare
247471,integrationsassistent,integrationsassistent,"Integrationsstrateg, 65 år"
279683,integrationsassistent,integrationsassistent,"26, Integrationsstrateg, Norrmalm"
421338,meteorolog,meteorolog,"63, Meteorolog, Norrköping"
140686,meteorolog,meteorolog,meteorolog
54590,meteorolog,meteorolog,Meteorolog
52784,meteorolog,meteorolog,"73 år, meteorolog, Stoby"
74142,meteorolog,meteorolog,"46 år, Meteorolog"
421340,idrottslärare,lärare,"Fd idrottslärare, Vikbolandet"
159013,idrottslärare,lärare,"fd Idrottslärare, Lindås"
3816,studerande,studerande,"Ingenjörsstudent, 25 år, Klockaretorpet"
37356,studerande,studerande,"26 år,Ingenjörsstudent,Huskvarna"
197802,studerande,studerande,"Ingenjörsstudent, Porsön"
3824,chef,chef,"Account Manager, 44 år, Eneby"
297343,chef,chef,"Account manager, Araby"
9076,chef,chef,"Account manager, Rinkabyholm, 35 år"
38858,chef,chef,"Account Manager, 45 år"
51874,chef,chef,"48 år, account manager"
43321,chef,chef,"52 år, account manager"
168369,chef,chef,"28 år, account manager, Bomhus"
4382,chef,chef,"39, Kungsholmen, account manager"
3826,försäkringsrådgivare,försäkringsrådgivare,"Försäkringshandläggare, 62 år, Djurön"
36901,försäkringsrådgivare,försäkringsrådgivare,"52 år,Försäkringshandläggare,Jönköping"
8485,försäkringsrådgivare,försäkringsrådgivare,"Försäkringshandläggare, Mörlunda, 55 år"
252009,försäkringsrådgivare,försäkringsrådgivare,"Försäkringshandläggare, Svängsta"
106721,försäkringsrådgivare,försäkringsrådgivare,"Försäkringshandläggare, 27 år, Lysvik"
218250,försäkringsrådgivare,försäkringsrådgivare,"58, Rissne, Försäkringshandläggare"
225974,försäkringsrådgivare,försäkringsrådgivare,"Sjöbo, Försäkringshandläggare, 58 år"
3838,fastighetsvärd,fastighetsvärd,"Fastighetsvärd, 48 år, Lagerlunda"
81687,fastighetsvärd,fastighetsvärd,"56, Fastighetsvärd"
124273,fastighetsvärd,fastighetsvärd,"45, fastighetsvärd"
3846,kompositör,kompositör,"Kompositör, 46 år, Gamla Staden"
72189,kompositör,kompositör,"Kompositör, Aneby"
81683,sekreterare,sekreterare,"48, Läkarsekreterare"
252563,sekreterare,sekreterare,"Läkarsekreterare, Motala"
123645,sekreterare,sekreterare,"51, Läkarsekreterare, Allégatan, Habo"
231916,sekreterare,sekreterare,"75, läkarsekreterare, Delary"
119635,sekreterare,sekreterare,"66 år, Läkarsekreterare, Öckerö"
254923,sekreterare,sekreterare,"Läkarsekreterare, Fjällbacka"
77716,sekreterare,sekreterare,"60 år, Läkarsekreterare, Vänersborg"
362319,sekreterare,sekreterare,"läkarsekreterare, Ekeby"
93569,sekreterare,sekreterare,"läkarsekreterare, Stenberg"
277259,sekreterare,sekreterare,"Läkarsekreterare, Sörberge"
81708,industrisanerare,industrisanerare,"55, Industrisanerare"
303532,industrisanerare,industrisanerare,"54, industrisanerare, Kungsgården"
81710,kranförare,kranförare,"63, Kranförare"
125382,kranförare,kranförare,"68 år, Kranförare"
101229,kranförare,kranförare,"kranförare, Skoftebyn, 63 år"
81715,skeppsmäklare,skeppsmäklare,"71, Skeppsmäklare"
234031,skeppsmäklare,skeppsmäklare,"53 år, Skeppsmäklare"
63952,stödassistent,stödassistent,"46,Stödassistent LSS"
186257,stödassistent,stödassistent,"stödassistent LSS, 72 år"
63955,kommunalråd,kommunalråd,"72, F.d kommunalråd"
31351,kommunalråd,kommunalråd,f.d kommunalråd
101479,arbetare,arbetare,transportarbetare
107253,arbetare,arbetare,"transportarbetare, 39 år"
167718,arbetare,arbetare,"transportarbetare, Hestra"
60092,arbetare,arbetare,"transportarbetare, Bockara"
49517,arbetare,arbetare,"transportarbetare, Söder"
193471,arbetare,arbetare,"36 år, Transportarbetare, Bygdeå"
48033,arbetare,arbetare,"51 år, Transportarbetare"
15709,skolledare,skolledare,"fd skolchef, Söderköping"
78140,skolledare,skolledare,"Fd skolchef, Tranås"
41919,skolledare,skolledare,"Fd skolchef, 71 år, Brastad"
15717,kostrådgivare,kostrådgivare,"Kostrådgivare, Östra Ryd"
274716,kostrådgivare,kostrådgivare,"57, Kostrådgivare, Borås"
15755,elkonsult,elkonsult,"Elkonsult, Skönberga"
182607,elkonsult,elkonsult,"elkonsult, 47 år"
34383,elkonsult,elkonsult,"44 år, Elkonsult, Gnarp"
15761,undersköterska,undersköterska,"Fd undersköterska, Skönberga"
15863,undersköterska,undersköterska,"fd Undersköterska, Mullsjö"
38029,undersköterska,undersköterska,"76, fd Undersköterska, Eckersholm"
38031,undersköterska,undersköterska,"75, fd Undersköterska, Vaggeryd"
38035,undersköterska,undersköterska,"66, fd Undersköterska, Fagerhult"
67010,undersköterska,undersköterska,"66 år, fd undersköterska, Ystad"
53952,undersköterska,undersköterska,"64, fd undersköterska, Kristianstad"
41921,undersköterska,undersköterska,"Fd undersköterska, 67 år, Lysekil"
41923,undersköterska,undersköterska,"Fd undersköterska, 64 år, Lysekil"
152694,undersköterska,undersköterska,"Fd undersköterska, Årjäng"
166982,undersköterska,undersköterska,"Fd Undersköterska, 65"
166982,undersköterska,undersköterska,"fd Undersköterska, 65"
283644,tandläkare,tandläkare,"leg. tandläkare, 63 år"
40484,tandläkare,tandläkare,"Leg. Tandläkare, 82 år"
58112,tandläkare,tandläkare,"67 år, leg. tandläkare"
177549,tandläkare,tandläkare,"67 år, leg. sjuksköterska, leg. tandläkare, Häggeby"
105710,konstnär,konstnär,"73, Konsthantverkare, Söderköping"
233330,konstnär,konstnär,"30 år, konsthantverkare, Tokarp"
65837,konstnär,konstnär,"52 år, Konsthantverkare, Lidköping"
290539,cnc-operatör,cnc-operatör,"61, CNC-tekniker, Söderköping"
75017,cnc-operatör,cnc-operatör,"48, CNC-tekniker"
25088,arbetsmarknadshandläggare,arbetsmarknadshandläggare,"arbetsmarknadshandläggare, 62 år"
63082,arbetsmarknadshandläggare,arbetsmarknadshandläggare,"61 år, arbetsmarknadshandläggare, Gamla staden, Ystad"
16735,arbetsmarknadshandläggare,arbetsmarknadshandläggare,"66, arbetsmarknadshandläggare"
176458,idrottskonsulent,idrottskonsulent,"idrottskonsulent, 64 år"
127356,idrottskonsulent,idrottskonsulent,"52 år, idrottskonsulent, Värpinge"
193456,idrottskonsulent,idrottskonsulent,"51 år, Idrottskonsulent, Vännäs"
102644,parkarbetare,parkarbetare,"parkarbetare, 60 år"
230449,parkarbetare,parkarbetare,"40, Parkarbetare, Markaryd"
239232,parkarbetare,parkarbetare,"Parkarbetare, 59 år"
26670,parkarbetare,parkarbetare,Parkarbetare
513152,parkarbetare,parkarbetare,parkarbetare
206549,parkarbetare,parkarbetare,"58 år, parkarbetare, Ekeby"
344022,parkarbetare,parkarbetare,parkarbetare
44098,parkarbetare,parkarbetare,"Töreboda, Parkarbetare"
252562,bonde,bonde,"Lantarbetare, Borensberg"
179381,bonde,bonde,"60, lantarbetare"
33725,bonde,bonde,"lantarbetare, 62 år, Normlösa"
176148,bonde,bonde,"Lantarbetare, 59 år"
67001,bonde,bonde,"60 år, lantarbetare, Löderup"
26657,bonde,bonde,Lantarbetare
27191,bonde,bonde,"65 år, lantarbetare,  Boda"
34595,bonde,bonde,"Skagersvik, 57, Lantarbetare"
248966,lärare,lärare,"f d lärare, Dysätter"
127367,lärare,lärare,"f d lärare, Lund"
127371,lärare,lärare,"74 år, f d lärare, Norra Fäladen"
71991,lärare,lärare,"74 år, F d Lärare, Nora"
248968,agronom,agronom,"ekonomagronom, Sjökumla"
77210,agronom,agronom,"Ekonomagronom, Torseke"
3361,hr-konsult,hr-konsult,"HR Konsult, Borensberg"
57227,hr-konsult,hr-konsult,"49 år, HR konsult, Bjärred"
140381,hr-konsult,hr-konsult,"HR Konsult, Lindesberg"
167800,boendehandledare,boendehandledare,"32, boendehandledare"
77644,boendehandledare,boendehandledare,"Boendehandledare, Vadstena"
119157,boendehandledare,boendehandledare,"Boendehandledare, Vadstena"
24434,boendehandledare,boendehandledare,Boendehandledare
234432,boendehandledare,boendehandledare,"56 år, Boendehandledare"
36260,boendehandledare,boendehandledare,Boendehandledare
43297,boendehandledare,boendehandledare,"33 år, boendehandledare"
151786,boendehandledare,boendehandledare,"Boendehandledare, Årjäng"
199340,boendehandledare,boendehandledare,"61 år, Boendehandledare, Rickleå"
56633,boendehandledare,boendehandledare,"33 år, Boendehandledare, Bjursele"
56636,boendehandledare,boendehandledare,"48 år, Boendehandledare, Norsjö"
56638,boendehandledare,boendehandledare,"27 år, Boendehandledare, Norsjö"
5830,boendehandledare,boendehandledare,"boendehandledare, Östra Högkulla"
157356,boendehandledare,boendehandledare,"Boendehandledare,Norsjö"
200167,boendehandledare,boendehandledare,"50 år, Boendehandledare, Vännäs"
71072,boendehandledare,boendehandledare,"62 år, boendehandledare, Norrmalm"
300756,boendehandledare,boendehandledare,"41 år, Boendehandledare, Tomtebo"
300767,boendehandledare,boendehandledare,"24 år, Boendehandledare, Tomtebo"
302467,boendehandledare,boendehandledare,"30 år, Boendehandledare, Umeå"
47484,boendehandledare,boendehandledare,"48 år, Boendehandledare, Tavelsjö"
193013,boendehandledare,boendehandledare,"56 år, Boendehandledare, Lycksele"
328414,boendehandledare,boendehandledare,"55 år, Boendehandledare"
47368,boendehandledare,boendehandledare,"66 år, Boendehandledare, Bureå"
277098,boendehandledare,boendehandledare,"45, boendehandledare, Skelleftehamn"
123171,boendehandledare,boendehandledare,"boendehandledare, Skelleftehamn, 49"
392828,boendehandledare,boendehandledare,"boendehandledare, Bureå"
179372,administratör,administratör,"47, administrativ samordnare"
340272,administratör,administratör,"Administrativ samordnare, Järvsö"
179386,cirkelledare,cirkelledare,"69, cirkelledare"
32954,cirkelledare,cirkelledare,"58, Cirkelledare, Skavkulla"
193675,cirkelledare,cirkelledare,"49, Cirkelledare, Skranta"
179867,företagsledare,företagsledare,"73, f.d. företagsledare"
59890,företagsledare,företagsledare,"73 år, f.d. företagsledare, Kivik"
49349,företagsledare,företagsledare,"f.d. företagsledare, 73"
110521,riksdagsledamot,riksdagsledamot,"64 år, f.d. riksdagsledamot, Mjölby"
184954,riksdagsledamot,riksdagsledamot,"f.d. Riksdagsledamot, Älmhult"
19566,riksdagsledamot,riksdagsledamot,"F.d. riksdagsledamot, Andrarum"
343060,riksdagsledamot,riksdagsledamot,"f.d. riksdagsledamot, Lerum"
234034,riksdagsledamot,riksdagsledamot,"55 år, f.d. Riksdagsledamot"
347048,riksdagsledamot,riksdagsledamot,"f.d. riksdagsledamot, Stodene"
111952,barnskötare,barnskötare,"68 år, f.d. barnskötare, Mjölby"
188005,barnskötare,barnskötare,"F.d. barnskötare, Tunadal"
4376,barnskötare,barnskötare,"74, Blackeberg, f.d. barnskötare"
112246,föräldraledig,föräldraledig,"34 år, föräldraledig, Mjölby"
170214,föräldraledig,föräldraledig,"Föräldraledig,Vassmolösa, 30 år"
340259,föräldraledig,föräldraledig,"31, föräldraledig, Ockelbo"
112247,arbetsförmedlare,arbetsförmedlare,"77 år, f.d. arbetsförmedlare, Mantorp"
196003,arbetsförmedlare,arbetsförmedlare,"77 år, f.d. Arbetsförmedlare, Lycksele"
43194,arbetsförmedlare,arbetsförmedlare,"72 år, f.d. Arbetsförmedlare"
256314,arbetsförmedlare,arbetsförmedlare,"73, Pensionär, f.d. arbetsförmedlare, Borås"
112523,säljare,säljare,"64 år, teknisk säljare, Skänninge"
130995,säljare,säljare,"37, Teknisk säljare, Österskog, Hillerstorp"
68798,säljare,säljare,"52 år, Teknisk säljare, Gislaved"
359583,säljare,säljare,"teknisk säljare, Mönsterås"
29590,säljare,säljare,"39 år, Teknisk säljare, Getinge"
12365,säljare,säljare,"teknisk säljare, Sätila"
27572,säljare,säljare,"Teknisk säljare, 47 år, Kvänum"
268419,säljare,säljare,"Teknisk säljare, Timrå"
251299,teknikinformatör,teknikinformatör,"Teknikinformatör, Mantorp"
301706,teknikinformatör,teknikinformatör,"Teknikinformatör, Lyckeby"
31108,teknikinformatör,teknikinformatör,"47 år, Teknikinformatör, Norr Näs"
68627,teknikinformatör,teknikinformatör,"51 år, Teknikinformatör"
179887,teknikinformatör,teknikinformatör,"Vårsta, 41 år, teknikinformatör"
80843,militär,militär,"53, yrkesofficer, Mjölby"
126681,militär,militär,"52, Yrkesofficer"
294275,militär,militär,"58, yrkesofficer, Sala"
67753,militär,militär,"63, yrkesofficer, Umedalen"
80845,kvalitetstekniker,kvalitetstekniker,"38, kvalitetstekniker, Skänninge"
231799,kvalitetstekniker,kvalitetstekniker,"kvalitetstekniker, 61, Hovshaga"
137376,kvalitetstekniker,kvalitetstekniker,"Kvalitetstekniker, 58 år"
16143,kvalitetstekniker,kvalitetstekniker,"51, Kvalitetstekniker, Slätten"
70587,kvalitetstekniker,kvalitetstekniker,"Kvalitetstekniker,Vårgårda"
256073,kvalitetstekniker,kvalitetstekniker,"55, Kvalitetstekniker"
28757,kvalitetstekniker,kvalitetstekniker,kvalitetstekniker
28648,kvalitetstekniker,kvalitetstekniker,"66 år, Kvalitetstekniker"
80865,massör,massör,"45, massör, Mantorp"
31776,massör,massör,"Massör, Ljungbyhed"
363568,massör,massör,"Massör, Kumla"
15856,landsbygdsutvecklare,landsbygdsutvecklare,"52, Landsbygdsutvecklare, Aneby"
195457,landsbygdsutvecklare,landsbygdsutvecklare,"25, landsbygdsutvecklare"
347487,landsbygdsutvecklare,landsbygdsutvecklare,"64 år, landsbygdsutvecklare, Djursdala"
5426,landsbygdsutvecklare,landsbygdsutvecklare,"34 år, landsbygdsutvecklare, Svenljunga"
30293,landsbygdsutvecklare,landsbygdsutvecklare,"32 år, landsbygdsutvecklare, Karlstad"
212766,landsbygdsutvecklare,landsbygdsutvecklare,"51 år, Landsbygdsutvecklare, Västerås"
3226,landsbygdsutvecklare,landsbygdsutvecklare,"Grästorp,Landsbygdsutvecklare,36 år"
136308,ekonom,ekonom,"49, Ekonomibiträde, Björkenäs"
37749,ekonom,ekonom,"Ekonomibiträde, Billesholm, 61"
80139,ekonom,ekonom,"Ekonomibiträde, Åstorp"
126064,ekonom,ekonom,"51 år, Ekonomibiträde, Kristianstad"
275352,ekonom,ekonom,"Ekonomibiträde, Skogsbygden"
101202,ekonom,ekonom,"ekonomibiträde, Sjuntorp, 57 år"
36272,ekonom,ekonom,Ekonomibiträde
127277,ekonom,ekonom,"55, Ekonomibiträde, Skoghall"
98463,ekonom,ekonom,"53 år, Ekonomibiträde, Slottsbron"
9856,ekonom,ekonom,Ekonomibiträde
145929,ekonom,ekonom,"46,ekonomibiträde,Söderhamn"
72193,textillärare,textillärare,"Textillärare, Aneby"
141534,textillärare,textillärare,textillärare
93538,textillärare,textillärare,"textillärare, Orsa Skans"
72196,marknadsassistent,marknadsassistent,"Marknadsassistent, Aneby"
38235,marknadsassistent,marknadsassistent,"Statsvetare, marknadsassistent, 24 år"
490664,undersköterska,undersköterska,"undersköterska/skötare, Bälaryd"
33813,undersköterska,undersköterska,Undersköterska/Skötare
245504,undersköterska,undersköterska,"53 år, undersköterska/skötare"
490668,krukmakare,krukmakare,"krukmakare, Lommaryd"
170325,krukmakare,krukmakare,"krukmakare, Lillterrsjö"
170326,krukmakare,krukmakare,"krukmakare, Lillterrsjö"
86998,arbetare,arbetare,"Kommunalarbetare,Kulltorp,55 år"
126172,arbetare,arbetare,"46, Kommunalarbetare"
335232,arbetare,arbetare,Kommunalarbetare
146923,arbetare,arbetare,"24 år, Kommunalarbetare"
68448,arbetare,arbetare,"77 år, Kommunalarbetare"
41459,arbetare,arbetare,"48 år, kommunalarbetare, Axvall"
43279,arbetare,arbetare,"69 år, kommunalarbetare"
241612,arbetare,arbetare,"56 år, Kommunalarbetare"
118870,arbetare,arbetare,"58 år,Kommunalarbetare"
118876,arbetare,arbetare,"53 år,Kommunalarbetare"
118888,arbetare,arbetare,"50 år,Kommunalarbetare"
118890,arbetare,arbetare,"50 år,Kommunalarbetare"
87016,lageransvarig,lageransvarig,"Lageransvarig,Hillerstorp,34 år"
168004,lageransvarig,lageransvarig,"Lageransvarig, Eksjö"
46489,lageransvarig,lageransvarig,"32 år, Lageransvarig, Lagan"
127616,lageransvarig,lageransvarig,"54 år, Lageransvarig, Åstorp"
255256,lageransvarig,lageransvarig,"Lageransvarig, Dalstorp"
87023,badmästare,badmästare,"Badmästare,Gnosjö,41 år"
94945,badmästare,badmästare,"38 år, Badmästare, Kvidinge"
71176,badmästare,badmästare,"Badmästare, Bjurholm"
77756,begravningsentreprenör,begravningsentreprenör,"Begravningsrådgivare, Gnosjö"
251733,begravningsentreprenör,begravningsentreprenör,"Begravningsrådgivare,Ronneby"
251733,begravningsentreprenör,begravningsentreprenör,"Begravningsrådgivare, Ronneby"
63988,begravningsentreprenör,begravningsentreprenör,"61 år, begravningsrådgivare, Gamlarp"
30109,begravningsentreprenör,begravningsentreprenör,"54 år, Begravningsrådgivare, Gräsås"
42650,begravningsentreprenör,begravningsentreprenör,"begravningsrådgivare, Lycksele"
218014,byggsäljare,byggsäljare,"26 år, Byggsäljare, Gnosjö"
66885,byggsäljare,byggsäljare,"54 år, byggsäljare, Skivarp"
113645,byggsäljare,byggsäljare,"byggsäljare, Långared"
70265,byggsäljare,byggsäljare,"byggsäljare, Vilhelmina"
35526,habiliteringsassistent,habiliteringsassistent,"47 år,Habiliteringspersonal,Mullsjö"
35529,habiliteringsassistent,habiliteringsassistent,"40 år,Habiliteringspersonal,Mullsjö"
43387,habiliteringsassistent,habiliteringsassistent,"Habiliteringspersonal, 51 år, Tanumshede"
43395,habiliteringsassistent,habiliteringsassistent,"Habiliteringspersonal, 41 år, Tanumshede"
43401,habiliteringsassistent,habiliteringsassistent,"Habiliteringspersonal, 61 år , Fjällbacka"
43403,habiliteringsassistent,habiliteringsassistent,"Habiliteringspersonal, 34 år Rabbalshede"
37612,habiliteringsassistent,habiliteringsassistent,"Habiliteringspersonal,47år,Vretstorp"
37622,habiliteringsassistent,habiliteringsassistent,"Habiliteringspersonal,54år,Hallsberg"
49070,habiliteringsassistent,habiliteringsassistent,"Habiliteringspersonal, Karlskoga"
34385,habiliteringsassistent,habiliteringsassistent,"24 år, Habiliteringspersonal, Ilsbo"
34391,habiliteringsassistent,habiliteringsassistent,"46 år, Habiliteringspersonal, Jättendal"
180346,habiliteringsassistent,habiliteringsassistent,"37 år, habiliteringspersonal, Ljusdal"
29166,habiliteringsassistent,habiliteringsassistent,"57 år, Habiliteringspersonal, Bollnäs"
323374,habiliteringsassistent,habiliteringsassistent,"61 år, habiliteringspersonal, Hudiksvall"
242616,habiliteringsassistent,habiliteringsassistent,"62 år, Lur, habiliteringspersonal"
130481,resurspedagog,resurspedagog,"Resurspedagog, Mullsjö"
80036,resurspedagog,resurspedagog,"resurspedagog, Djursdala"
93421,resurspedagog,resurspedagog,"37 år, resurspedagog, Lilla Tjärby"
